"DateTime","Players","Players Trend","Twitch Viewers"
"2022-06-03 00:50:00",119461,190938.70440641543,74054
"2022-06-03 01:00:00",121725,190953.15095899475,74654
"2022-06-03 01:10:00",121741,190966.74332079483,76725
"2022-06-03 01:20:00",126824,191002.9489087302,74425
"2022-06-03 01:30:00",129889,191032.68483727408,73778
"2022-06-03 01:40:00",133581,191068.60233410497,74639
"2022-06-03 01:50:00",137307,191109.00484664354,74144
"2022-06-03 02:00:00",140222,191155.3534570657,73019
"2022-06-03 02:10:00",143852,191206.328803599,70569
"2022-06-03 02:20:00",147829,191261.8900462963,71747
"2022-06-03 02:30:00",150687,191319.28094686952,72475
"2022-06-03 02:40:00",153843,191384.47656938934,70520
"2022-06-03 02:50:00",155808,191455.00499131947,71558
"2022-06-03 03:00:00",157067,191538.27252810844,69159
"2022-06-03 03:10:00",157714,191634.93200920412,69530
"2022-06-03 03:20:00",158014,191745.0654348545,69700
"2022-06-03 03:30:00",158552,191863.97090291558,72882
"2022-06-03 03:40:00",158599,191990.49360670196,70630
"2022-06-03 03:50:00",159186,192128.7427558697,74245
"2022-06-03 04:00:00",159168,192271.99286265433,77259
"2022-06-03 04:10:00",159839,192423.60211364637,77443
"2022-06-03 04:20:00",161552,192584.7259424603,79435
"2022-06-03 04:30:00",163819,192755.5185047398,79416
"2022-06-03 04:40:00",166572,192932.21132330247,79839
"2022-06-03 04:50:00",169399,193117.83286830358,74529
"2022-06-03 05:00:00",172103,193309.65360449735,67744
"2022-06-03 05:10:00",175560,193505.47962480708,59654
"2022-06-03 05:20:00",178706,193701.85131448414,58416
"2022-06-03 05:30:00",181762,193904.39589533728,58214
"2022-06-03 05:40:00",185362,194115.29538690473,56955
"2022-06-03 05:50:00",189152,194331.42277405754,50672
"2022-06-03 06:00:00",191923,194548.06174906302,51578
"2022-06-03 06:10:00",195204,194765.03022693456,50710
"2022-06-03 06:20:00",198015,194984.74189814815,48390
"2022-06-03 06:30:00",199995,195206.688219935,48014
"2022-06-03 06:40:00",201189,195435.58979552472,47469
"2022-06-03 06:50:00",202669,195675.4858734293,47313
"2022-06-03 07:00:00",204307,195923.2504133599,47960
"2022-06-03 07:10:00",205500,196172.69269111007,44326
"2022-06-03 07:20:00",207258,196422.59108382944,45704
"2022-06-03 07:30:00",208642,196672.13235435964,47950
"2022-06-03 07:40:00",209823,196919.36122134048,46576
"2022-06-03 07:50:00",210733,197163.14264012902,47143
"2022-06-03 08:00:00",211414,197404.6136532739,46459
"2022-06-03 08:10:00",212195,197641.37364624676,46746
"2022-06-03 08:20:00",212810,197867.16472387576,44495
"2022-06-03 08:30:00",212909,198092.73374807104,44589
"2022-06-03 08:40:00",212318,198313.5858410494,44044
"2022-06-03 08:50:00",211215,198531.02883184527,44693
"2022-06-03 09:00:00",209225,198745.0169753087,47257
"2022-06-03 09:10:00",205918,198952.81759465946,46192
"2022-06-03 09:20:00",202609,199153.60354662707,45803
"2022-06-03 09:30:00",199292,199351.89409033296,46322
"2022-06-03 09:40:00",195818,199543.87031525583,45016
"2022-06-03 09:50:00",192937,199717.65957754638,46231
"2022-06-03 10:00:00",189904,199878.21161954373,46938
"2022-06-03 10:10:00",188106,200029.4523086145,47942
"2022-06-03 10:20:00",187494,200171.77802579373,46260
"2022-06-03 10:30:00",187258,200301.85381875557,48507
"2022-06-03 10:40:00",189024,200429.2888627095,49503
"2022-06-03 10:50:00",191281,200552.15562996038,51546
"2022-06-03 11:00:00",193676,200671.92312885815,53041
"2022-06-03 11:10:00",197041,200792.8629953429,53008
"2022-06-03 11:20:00",202921,200919.7168278771,57585
"2022-06-03 11:30:00",209655,201042.29051959337,57742
"2022-06-03 11:40:00",217551,201158.22674162273,57900
"2022-06-03 11:50:00",225940,201277.7961309525,60777
"2022-06-03 12:00:00",235646,201399.16964285728,62909
"2022-06-03 12:10:00",246843,201516.00822241526,65178
"2022-06-03 12:20:00",257614,201622.64794146837,66690
"2022-06-03 12:30:00",268448,201724.13284694677,67006
"2022-06-03 12:40:00",279227,201816.93799603186,60832
"2022-06-03 12:50:00",288896,201893.85804191482,61938
"2022-06-03 13:00:00",298189,201962.10659171085,73650
"2022-06-03 13:10:00",307201,202021.68652860462,80496
"2022-06-03 13:20:00",315895,202061.34678819455,81185
"2022-06-03 13:30:00",323029,202102.73956955475,88305
"2022-06-03 13:40:00",329223,202136.50746803358,85093
"2022-06-03 13:50:00",332654,202165.66760706023,84560
"2022-06-03 14:00:00",334160,202198.48590443126,85816
"2022-06-03 14:10:00",333497,202233.69585331244,89017
"2022-06-03 14:20:00",333624,202287.90211640217,84175
"2022-06-03 14:30:00",332918,202343.96633873464,84652
"2022-06-03 14:40:00",330641,202403.78344769625,86218
"2022-06-03 14:50:00",327851,202461.04889012902,86423
"2022-06-03 15:00:00",322259,202527.3138503087,83701
"2022-06-03 15:10:00",314798,202599.56336461092,82723
"2022-06-03 15:20:00",307681,202674.81673693788,83181
"2022-06-03 15:30:00",299846,202750.54122230495,84783
"2022-06-03 15:40:00",292467,202833.31983024697,83569
"2022-06-03 15:50:00",285060,202916.04389880958,88828
"2022-06-03 16:00:00",275490,202997.13031856267,86167
"2022-06-03 16:10:00",265378,203081.48093377982,84183
"2022-06-03 16:20:00",256333,203164.48102678577,84872
"2022-06-03 16:30:00",248402,203245.36830012684,83892
"2022-06-03 16:40:00",241228,203325.39513751108,85624
"2022-06-03 16:50:00",234345,203402.54072627323,83025
"2022-06-03 17:00:00",227161,203477.6588955027,79782
"2022-06-03 17:10:00",219492,203553.3384279928,80645
"2022-06-03 17:20:00",213039,203614.57351603845,91880
"2022-06-03 17:30:00",206652,203666.73390308098,89823
"2022-06-03 17:40:00",200779,203716.11506558652,89189
"2022-06-03 17:50:00",195693,203766.25790550606,91142
"2022-06-03 18:00:00",190351,203814.19473379638,92502
"2022-06-03 18:10:00",184326,203860.69768931885,85529
"2022-06-03 18:20:00",179410,203910.20841600536,86557
"2022-06-03 18:30:00",174941,203960.49416818243,85808
"2022-06-03 18:40:00",169238,204009.96768904332,86536
"2022-06-03 18:50:00",165414,204068.8259031913,85339
"2022-06-03 19:00:00",160068,204125.2556079146,94522
"2022-06-03 19:10:00",158670,204193.95220871925,95394
"2022-06-03 19:20:00",155870,204247.9995659723,94301
"2022-06-03 19:30:00",153693,204300.35580632725,86089
"2022-06-03 19:40:00",151892,204351.26587301597,91233
"2022-06-03 19:50:00",149965,204392.60604745382,92716
"2022-06-03 20:00:00",147487,204427.1847442682,90475
"2022-06-03 20:10:00",145604,204461.8470775464,90342
"2022-06-03 20:20:00",143894,204481.31018518528,98071
"2022-06-03 20:30:00",141693,204491.50550112993,97836
"2022-06-03 20:40:00",139802,204547.6390473436,99456
"2022-06-03 20:50:00",138393,204616.90234375006,102381
"2022-06-03 21:00:00",136615,204690.8842041447,102574
"2022-06-03 21:10:00",134013,204763.76114349108,102694
"2022-06-03 21:20:00",132191,204837.93212632282,105441
"2022-06-03 21:30:00",130126,204910.65181327166,101924
"2022-06-03 21:40:00",126889,204982.4027226632,104659
"2022-06-03 21:50:00",124462,205060.38135540683,105946
"2022-06-03 22:00:00",122311,205140.40093143744,102543
"2022-06-03 22:10:00",120111,205218.58295442024,101026
"2022-06-03 22:20:00",118680,205295.42757936515,104818
"2022-06-03 22:30:00",117188,205366.70289765217,103895
"2022-06-03 22:40:00",115991,205434.25414737657,101983
"2022-06-03 22:50:00",115024,205500.89056299606,97527
"2022-06-03 23:00:00",114064,205560.2814704586,92153
"2022-06-03 23:10:00",113578,205617.7618806493,93738
"2022-06-03 23:20:00",113242,205667.8141327712,87301
"2022-06-03 23:30:00",113506,205716.9393291171,87996
"2022-06-03 23:40:00",113777,205763.65269510588,83743
"2022-06-03 23:50:00",114045,205806.04622395837,78801
"2022-06-04 00:00:00",114104,205845.5207713294,74975
"2022-06-04 00:10:00",114815,205881.99431285827,77424
"2022-06-04 00:20:00",116323,205918.28000992068,75887
