"DateTime","Players","Players Trend","Twitch Viewers"
"2022-06-06 13:10:00",318687,175545.429963367,68406
"2022-06-06 13:20:00",325696,175427.1436332838,67377
"2022-06-06 13:30:00",329711,175301.47950751943,68595
"2022-06-06 13:40:00",334239,175180.85271029582,63348
"2022-06-06 13:50:00",336665,175056.1348020988,67294
"2022-06-06 14:00:00",335582,174928.8839207018,69721
"2022-06-06 14:10:00",331043,174802.22449457386,67912
"2022-06-06 14:20:00",326619,174693.086648901,72831
"2022-06-06 14:30:00",321389,174586.0585164986,73938
"2022-06-06 14:40:00",314664,174484.21475444827,75755
"2022-06-06 14:50:00",306124,174380.83059273945,71584
"2022-06-06 15:00:00",294307,174298.46965033322,74389
"2022-06-06 15:10:00",281271,174232.66125778103,74066
"2022-06-06 15:20:00",270354,174169.03431595323,72519
"2022-06-06 15:30:00",258998,174119.68739671123,73208
"2022-06-06 15:40:00",247826,174082.84395829885,72337
"2022-06-06 15:50:00",237850,174037.2841575772,72529
"2022-06-06 16:00:00",227291,173992.45595080694,73615
"2022-06-06 16:10:00",214819,173941.56148088461,72987
"2022-06-06 16:20:00",206825,173902.56057538692,75067
"2022-06-06 16:30:00",199688,173859.54838387587,75110
"2022-06-06 16:40:00",193124,173814.47402977463,93045
"2022-06-06 16:50:00",187240,173770.66756872137,91425
"2022-06-06 17:00:00",181315,173730.23996378004,88562
"2022-06-06 17:10:00",173293,173692.47394370072,87938
"2022-06-06 17:20:00",167910,173660.0942337354,86907
"2022-06-06 17:30:00",163588,173616.6588752547,85411
"2022-06-06 17:40:00",159776,173571.01975224476,85694
"2022-06-06 17:50:00",156540,173531.1442426871,84596
"2022-06-06 18:00:00",153242,173490.53133435242,83811
"2022-06-06 18:10:00",150300,173453.92188963253,83203
"2022-06-06 18:20:00",141574,173405.00515410674,80988
"2022-06-06 18:30:00",129744,173370.37873216547,81572
"2022-06-06 18:40:00",125659,173386.75885872854,80552
"2022-06-06 18:50:00",131501,173430.76729741634,82597
"2022-06-06 19:00:00",134231,173449.10981311626,85194
"2022-06-06 19:10:00",135728,173455.60781620114,85536
"2022-06-06 19:20:00",136458,173451.22195367154,85548
"2022-06-06 19:30:00",136433,173438.4620413981,84657
"2022-06-06 19:40:00",136310,173419.90562166032,82468
"2022-06-06 19:50:00",129972,173386.2291701096,81766
"2022-06-06 20:00:00",128519,173374.45586817607,87950
"2022-06-06 20:10:00",128497,173361.44531551257,87616
"2022-06-06 20:20:00",127810,173331.09607227455,87480
"2022-06-06 20:30:00",126706,173291.42213063952,95990
"2022-06-06 20:40:00",124853,173246.69447543105,93052
"2022-06-06 20:50:00",122901,173198.80016044175,87092
"2022-06-06 21:00:00",120978,173151.7247803393,87537
"2022-06-06 21:10:00",118502,173105.7649389908,88189
"2022-06-06 21:20:00",116269,173061.66193604365,89136
"2022-06-06 21:30:00",114560,173020.15220968987,84588
"2022-06-06 21:40:00",111720,172975.70296576322,86132
"2022-06-06 21:50:00",109893,172936.29141533078,85854
"2022-06-06 22:00:00",108075,172897.8256417672,86185
"2022-06-06 22:10:00",106945,172863.59502217264,86152
"2022-06-06 22:20:00",103219,172821.436374153,87197
"2022-06-06 22:30:00",103219,172795.39254186637,76887
"2022-06-06 22:40:00",103098,172768.39077218645,83971
"2022-06-06 22:50:00",103019,172741.6010748912,83158
"2022-06-06 23:00:00",102904,172714.70364058285,84732
"2022-06-06 23:10:00",102987,172690.30096265083,88164
"2022-06-06 23:20:00",103312,172456.88141078613,89834
"2022-06-06 23:30:00",103703,172357.55242246462,91133
"2022-06-06 23:40:00",104527,172318.53060788853,94305
"2022-06-06 23:50:00",105682,172290.1052959566,91848
"2022-06-07 00:00:00",106687,172264.65049509727,93486
"2022-06-07 00:10:00",108519,172241.69556684844,91017
"2022-06-07 00:20:00",109940,172220.36898859695,87565
"2022-06-07 00:30:00",112263,172206.65731215224,89240
"2022-06-07 00:40:00",114162,172194.91454924806,90328
"2022-06-07 00:50:00",116383,172193.79295777556,92102
"2022-06-07 01:00:00",118529,172188.97260094748,92029
"2022-06-07 01:10:00",121546,172189.0892724343,88632
"2022-06-07 01:20:00",124399,172189.01220528284,88406
"2022-06-07 01:30:00",126751,172189.8706171156,88856
"2022-06-07 01:40:00",129755,172195.51062840852,90517
"2022-06-07 01:50:00",132286,172200.6493554784,91746
"2022-06-07 02:00:00",135244,172207.08819134574,90713
"2022-06-07 02:10:00",138327,172213.59085619453,92742
"2022-06-07 02:20:00",141566,172221.05927739217,92552
"2022-06-07 02:30:00",144397,172229.01973503001,95961
"2022-06-07 02:40:00",146651,172234.05459497048,93477
"2022-06-07 02:50:00",148308,172240.7442605905,94184
"2022-06-07 03:00:00",148878,172246.09702253068,94348
"2022-06-07 03:10:00",149102,172251.81158761636,75675
"2022-06-07 03:20:00",149236,172258.93898735743,78879
"2022-06-07 03:30:00",149273,172265.97196744336,78116
"2022-06-07 03:40:00",149019,172271.59883008315,79272
"2022-06-07 03:50:00",148602,172270.514684212,74621
"2022-06-07 04:00:00",148222,172269.65249889824,70762
"2022-06-07 04:10:00",148707,172269.0300156999,72708
"2022-06-07 04:20:00",149764,172265.5198004462,71784
"2022-06-07 04:30:00",151339,172263.55519060208,73187
"2022-06-07 04:40:00",153058,172264.1891422905,76376
"2022-06-07 04:50:00",155138,172270.4729142566,72507
"2022-06-07 05:00:00",155301,172273.2654106759,71013
"2022-06-07 05:10:00",153359,172274.70930769018,71153
"2022-06-07 05:20:00",153575,172288.06924475293,74075
"2022-06-07 05:30:00",153650,172304.4216520685,72855
"2022-06-07 05:40:00",153782,172319.72757257754,75547
"2022-06-07 05:50:00",153797,172338.09426816503,72588
"2022-06-07 06:00:00",152426,172354.54110546468,73375
"2022-06-07 06:10:00",154342,172382.87458340218,75784
"2022-06-07 06:20:00",155481,172404.39735512034,75222
"2022-06-07 06:30:00",156551,172423.7670632953,74913
"2022-06-07 06:40:00",158019,172445.05659532855,75214
"2022-06-07 06:50:00",159106,172463.05924984848,74322
"2022-06-07 07:00:00",159907,172479.82887126092,73954
"2022-06-07 07:10:00",161611,172496.52385969256,74932
"2022-06-07 07:20:00",163386,172509.79058902105,77247
"2022-06-07 07:30:00",165290,172520.1138000606,74796
"2022-06-07 07:40:00",167706,172523.37813997682,67284
"2022-06-07 07:50:00",169895,172525.8586149672,68346
"2022-06-07 08:00:00",170790,172527.22404354648,70395
"2022-06-07 08:10:00",171475,172525.51799289373,73550
"2022-06-07 08:20:00",173626,172531.16985828785,75961
"2022-06-07 08:30:00",175352,172535.7580599625,75747
"2022-06-07 08:40:00",176884,172539.58798476832,77148
"2022-06-07 08:50:00",177359,172537.82029829777,75981
"2022-06-07 09:00:00",177106,172537.736438192,75938
"2022-06-07 09:10:00",176695,172537.9963573514,78107
"2022-06-07 09:20:00",176062,172534.4735787473,77869
"2022-06-07 09:30:00",175098,172530.46433785046,81064
"2022-06-07 09:40:00",174792,172529.43341320992,81839
"2022-06-07 09:50:00",174412,172527.34461934664,90284
"2022-06-07 10:00:00",173333,172520.64653569655,92721
"2022-06-07 10:10:00",174231,172517.66971024068,91959
"2022-06-07 10:20:00",175122,172511.9916955875,98058
"2022-06-07 10:30:00",177433,172510.7433447639,100025
"2022-06-07 10:40:00",179781,172505.10396008918,96328
"2022-06-07 10:50:00",182737,172498.55984203707,97786
"2022-06-07 11:00:00",186973,172494.42995648098,94133
"2022-06-07 11:10:00",193087,172488.1334283589,96574
"2022-06-07 11:20:00",200941,172480.77173538806,98727
"2022-06-07 11:30:00",209001,172468.46577700652,78403
"2022-06-07 11:40:00",218409,172456.32464330958,77857
"2022-06-07 11:50:00",227233,172441.40998388693,81910
"2022-06-07 12:00:00",236889,172427.63292568718,84806
"2022-06-07 12:10:00",247501,172420.06156007265,87985
"2022-06-07 12:20:00",259365,172419.01079367043,89508
"2022-06-07 12:30:00",268367,172406.6008407701,88978
"2022-06-07 12:40:00",278188,172398.74447405385,91002
"2022-06-07 12:50:00",284906,172384.86494312235,92418
"2022-06-07 13:00:00",289931,172378.17917837272,89347
"2022-06-07 13:10:00",296516,172362.89771663083,91659
"2022-06-07 13:20:00",302365,172369.61536660604,93668
"2022-06-07 13:30:00",307079,172386.40925053708,91285
"2022-06-07 13:40:00",310470,172404.3974790668,84938
"2022-06-07 13:50:00",312639,172430.0163815898,76959
"2022-06-07 14:00:00",312213,172457.17417231316,77600
"2022-06-07 14:10:00",312081,172496.03518357853,71749
"2022-06-07 14:20:00",308423,172515.9419861731,73572
"2022-06-07 14:30:00",304333,172542.81538519808,74552
"2022-06-07 14:40:00",297838,172563.77640748088,75199
"2022-06-07 14:50:00",293528,172593.10546810445,73638
"2022-06-07 15:00:00",284684,172612.27516457337,75005
"2022-06-07 15:10:00",272130,172616.3145554454,75819
"2022-06-07 15:20:00",264363,172622.95924571698,77673
"2022-06-07 15:30:00",254743,172618.6439844654,77916
"2022-06-07 15:40:00",241859,172604.3598819755,80586
"2022-06-07 15:50:00",231981,172604.4696503333,84333
"2022-06-07 16:00:00",220770,172604.49205709802,84268
"2022-06-07 16:10:00",210513,172610.08656627004,88529
"2022-06-07 16:20:00",201769,172607.7407832039,93535
"2022-06-07 16:30:00",194587,172607.36295653612,94616
"2022-06-07 16:40:00",188472,172608.9700325015,95113
"2022-06-07 16:50:00",183394,172611.82916391228,97604
"2022-06-07 17:00:00",178983,172613.28462237644,100499
"2022-06-07 17:10:00",172325,172612.59625475123,100962
"2022-06-07 17:20:00",164995,172615.80681912077,91661
"2022-06-07 17:30:00",160371,172633.07151021864,109933
"2022-06-07 17:40:00",157741,172658.34464344732,108718
"2022-06-07 17:50:00",154682,172681.44252327434,106804
"2022-06-07 18:00:00",152160,172704.20830234664,106580
"2022-06-07 18:10:00",149157,172721.59913306334,105734
"2022-06-07 18:20:00",146804,172751.52729576375,104383
"2022-06-07 18:30:00",145301,172805.32227111212,102465
"2022-06-07 18:40:00",143802,172859.04831845968,101223
"2022-06-07 18:50:00",143069,172888.5217594887,102826
"2022-06-07 19:00:00",142084,172901.36779389076,101036
"2022-06-07 19:10:00",140742,172902.71542238194,100450
"2022-06-07 19:20:00",139350,172895.68203258413,104415
"2022-06-07 19:30:00",137956,172884.31920688035,106263
"2022-06-07 19:40:00",136724,172870.17648598022,107234
"2022-06-07 19:50:00",134771,172866.0354314713,108921
"2022-06-07 20:00:00",132625,172861.16711769399,104755
"2022-06-07 20:10:00",128988,172849.21863810383,103206
"2022-06-07 20:20:00",126509,172839.23534333162,104501
"2022-06-07 20:30:00",124413,172829.90111482947,103960
"2022-06-07 20:40:00",122168,172820.26755563813,105101
"2022-06-07 20:50:00",120274,172813.4909071503,101499
"2022-06-07 21:00:00",118659,172808.51801010847,102878
"2022-06-07 21:10:00",116697,172802.04633187348,106345
"2022-06-07 21:20:00",114756,172797.34451950088,105532
"2022-06-07 21:30:00",113077,172791.98054384947,108954
"2022-06-07 21:40:00",111397,172787.09608260338,102865
"2022-06-07 21:50:00",109813,172776.9661006445,108408
"2022-06-07 22:00:00",108463,172766.4695332727,106525
"2022-06-07 22:10:00",106446,172752.08974411938,106110
"2022-06-07 22:20:00",105252,172743.08240029193,99083
"2022-06-07 22:30:00",104492,172732.49293505203,99408
"2022-06-07 22:40:00",103889,172718.9755584476,100009
"2022-06-07 22:50:00",103148,172703.71718861893,98201
"2022-06-07 23:00:00",102540,172687.6032405112,89333
"2022-06-07 23:10:00",60610,172570.64791287942,89566
"2022-06-07 23:20:00",87169,172706.2248801851,88211
"2022-06-07 23:30:00",99147,172750.21822839198,89115
"2022-06-07 23:40:00",101474,172746.47747273179,87939
"2022-06-07 23:50:00",102784,172736.33683826367,89988
"2022-06-08 00:00:00",104018,172724.89196689252,88280
"2022-06-08 00:10:00",106039,172712.93399162672,89048
"2022-06-08 00:20:00",108503,172701.83076144435,94101
"2022-06-08 00:30:00",111169,172689.1776703575,90230
"2022-06-08 00:40:00",113756,172675.778400953,89793
"2022-06-08 00:50:00",116115,172662.26990717786,88539
"2022-06-08 01:00:00",118937,172651.85037252796,91000
"2022-06-08 01:10:00",122020,172637.08344350793,89051
"2022-06-08 01:20:00",124981,172619.94006156005,89726
"2022-06-08 01:30:00",127892,172603.4740435465,88278
"2022-06-08 01:40:00",130745,172585.2629868341,87964
"2022-06-08 01:50:00",132841,172566.0460013496,86256
"2022-06-08 02:00:00",135390,172550.29354307824,85680
"2022-06-08 02:10:00",138361,172532.51950090897,85962
"2022-06-08 02:20:00",141431,172506.830152041,84094
"2022-06-08 02:30:00",143877,172486.1959145871,85579
"2022-06-08 02:40:00",146548,172463.00738514293,85197
"2022-06-08 02:50:00",148078,172433.85221450997,85567
"2022-06-08 03:00:00",148825,172402.9059039828,87129
"2022-06-08 03:10:00",149498,172371.14595039387,87779
"2022-06-08 03:20:00",149672,172336.8550859362,82714
"2022-06-08 03:30:00",149705,172302.46330496337,84325
"2022-06-08 03:40:00",148264,172264.28399920126,80312
"2022-06-08 03:50:00",148011,172235.61370710074,83054
"2022-06-08 04:00:00",147672,172208.73026496999,84292
"2022-06-08 04:10:00",147788,172181.2756569162,85999
"2022-06-08 04:20:00",149343,172155.11544235112,86600
"2022-06-08 04:30:00",151567,172130.9665826585,85804
"2022-06-08 04:40:00",154021,172106.08489987883,85602
"2022-06-08 04:50:00",155500,172076.7852386658,83243
"2022-06-08 05:00:00",156321,172048.50461011956,86882
"2022-06-08 05:10:00",157129,172025.4559370352,68388
"2022-06-08 05:20:00",158026,171994.85739271747,68440
"2022-06-08 05:30:00",158134,171962.27161144168,68730
"2022-06-08 05:40:00",158952,171932.94825235504,68144
"2022-06-08 05:50:00",159260,171900.19430672622,66439
"2022-06-08 06:00:00",159738,171871.27310568508,65848
"2022-06-08 06:10:00",160208,171836.54924805823,66176
"2022-06-08 06:20:00",160738,171800.25718889444,66486
"2022-06-08 06:30:00",161533,171763.48564631195,65564
"2022-06-08 06:40:00",162306,171727.73188660282,64676
"2022-06-08 06:50:00",163287,171696.99379579138,65940
"2022-06-08 07:00:00",163845,171665.45424998624,64047
"2022-06-08 07:10:00",164818,171633.0701295929,63337
"2022-06-08 07:20:00",166036,171599.9468579574,62408
"2022-06-08 07:30:00",166802,171564.21834200958,43309
"2022-06-08 07:40:00",169202,171528.8485821903,43947
"2022-06-08 07:50:00",171338,171490.9972559632,43647
"2022-06-08 08:00:00",172804,171455.66976532806,43885
"2022-06-08 08:10:00",175222,171423.931405966,44553
"2022-06-08 08:20:00",177390,171382.43219096021,45070
"2022-06-08 08:30:00",179275,171333.99954897264,45924
"2022-06-08 08:40:00",180102,171250.55409574177,47840
"2022-06-08 08:50:00",181141,171169.76047003252,45962
"2022-06-08 09:00:00",181140,171102.99036660607,47500
"2022-06-08 09:10:00",180213,171042.1941311354,50947
"2022-06-08 09:20:00",179780,170991.17379358786,49500
"2022-06-08 09:30:00",178496,170943.30373078832,50235
"2022-06-08 09:40:00",177176,170897.80821351844,51443
"2022-06-08 09:50:00",175785,170847.3705551424,51118
"2022-06-08 10:00:00",175460,170800.66378835455,52131
"2022-06-08 10:10:00",175892,170749.71563584532,52970
"2022-06-08 10:20:00",177324,170701.0605650581,49018
"2022-06-08 10:30:00",178804,170648.4781234507,53429
"2022-06-08 10:40:00",181412,170599.68254902773,56000
"2022-06-08 10:50:00",185272,170554.39407053933,58288
"2022-06-08 11:00:00",189453,170508.159822068,58205
"2022-06-08 11:10:00",195337,170462.08883862174,58602
"2022-06-08 11:20:00",202331,170412.02091940725,58851
"2022-06-08 11:30:00",210541,170360.96615228886,59363
"2022-06-08 11:40:00",219534,170305.63993899076,61018
"2022-06-08 11:50:00",228838,170249.09425095023,59500
"2022-06-08 12:00:00",240007,170198.44551864703,60947
"2022-06-08 12:10:00",251964,170143.71533286507,77543
"2022-06-08 12:20:00",262399,170082.22448424503,94126
"2022-06-08 12:30:00",272446,170023.7620744505,93947
"2022-06-08 12:40:00",282941,169966.32917768415,87957
"2022-06-08 12:50:00",292780,169912.53283203882,100107
"2022-06-08 13:00:00",296854,169853.83379468962,99503
"2022-06-08 13:10:00",308656,169823.83900044073,99662
"2022-06-08 13:20:00",316357,169783.789394315,99858
"2022-06-08 13:30:00",321906,169736.41705572087,81540
"2022-06-08 13:40:00",327085,169704.64376411616,82974
"2022-06-08 13:50:00",329331,169673.17708849785,82259
"2022-06-08 14:00:00",329372,169648.21177973348,85022
"2022-06-08 14:10:00",324920,169614.6289525148,82090
"2022-06-08 14:20:00",322246,169602.33567798714,84841
"2022-06-08 14:30:00",316839,169593.05363438555,86641
"2022-06-08 14:40:00",310160,169595.3391760316,87355
"2022-06-08 14:50:00",302319,169591.77226904652,85078
"2022-06-08 15:00:00",290058,169583.94204126045,85920
"2022-06-08 15:10:00",276578,169580.4634426817,85422
"2022-06-08 15:20:00",265665,169571.18632595168,85893
"2022-06-08 15:30:00",254750,169561.14428055976,83650
"2022-06-08 15:40:00",244895,169562.50162163284,93380
"2022-06-08 15:50:00",235325,169560.66716589546,95196
"2022-06-08 16:00:00",224250,169563.06059260177,96393
"2022-06-08 16:10:00",212671,169568.96822494903,94382
"2022-06-08 16:20:00",204380,169577.89089957584,95217
"2022-06-08 16:30:00",197416,169587.56956494792,97306
"2022-06-08 16:40:00",191188,169594.5580999008,99431
"2022-06-08 16:50:00",185081,169597.17344240617,88886
"2022-06-08 17:00:00",179550,169597.9273639343,88179
"2022-06-08 17:10:00",174684,169603.89381576044,88767
"2022-06-08 17:20:00",170527,169607.22973475454,88988
"2022-06-08 17:30:00",167055,169609.60857709462,91382
"2022-06-08 17:40:00",163883,169607.32004351894,91897
"2022-06-08 17:50:00",160381,169600.99589255214,95121
"2022-06-08 18:00:00",156742,169590.67505715304,98146
"2022-06-08 18:10:00",153286,169580.96364581608,106509
"2022-06-08 18:20:00",150941,169571.14899396792,106490
"2022-06-08 18:30:00",148117,169556.2769204814,104351
"2022-06-08 18:40:00",144643,169539.63800060592,104946
"2022-06-08 18:50:00",142161,169522.70998939563,109092
"2022-06-08 19:00:00",140101,169505.28936332834,106211
"2022-06-08 19:10:00",138002,169486.07470528287,108052
"2022-06-08 19:20:00",136354,169465.4059280835,108471
"2022-06-08 19:30:00",134911,169445.99731449346,105136
"2022-06-08 19:40:00",133623,169427.3350651407,103346
"2022-06-08 19:50:00",131852,169409.04486517375,102214
"2022-06-08 20:00:00",129996,169392.69291232852,104359
"2022-06-08 20:10:00",127695,169380.16664256592,104997
"2022-06-08 20:20:00",125864,169364.97831281327,103847
"2022-06-08 20:30:00",123906,169349.91097545857,106876
"2022-06-08 20:40:00",122257,169336.56996433093,106034
"2022-06-08 20:50:00",120602,169322.80156516825,106598
"2022-06-08 21:00:00",118399,169307.57183041365,97150
"2022-06-08 21:10:00",116675,169293.91305156169,97159
"2022-06-08 21:20:00",114576,169278.37725513687,98339
"2022-06-08 21:30:00",112402,169263.50169393484,96893
"2022-06-08 21:40:00",109447,169246.83929653498,96857
"2022-06-08 21:50:00",107536,169235.55020864317,96130
"2022-06-08 22:00:00",105794,169225.4278149617,94216
"2022-06-08 22:10:00",103627,169215.99181264802,93071
"2022-06-08 22:20:00",102477,169208.78002258576,93602
"2022-06-08 22:30:00",101321,169200.03785187018,93540
"2022-06-08 22:40:00",100678,169191.77607695694,100380
"2022-06-08 22:50:00",100004,169182.41377802566,95386
"2022-06-08 23:00:00",99419,169173.45516236982,95724
"2022-06-08 23:10:00",99286,169285.0099949044,96916
"2022-06-08 23:20:00",99572,169320.21115655813,98533
"2022-06-08 23:30:00",100240,169322.78952514735,100646
"2022-06-08 23:40:00",101077,169318.96174186087,104000
"2022-06-08 23:50:00",101980,169312.6382794855,102934
"2022-06-09 00:00:00",103002,169304.95495234948,104787
"2022-06-09 00:10:00",104654,169294.68839516884,103988
"2022-06-09 00:20:00",106590,169280.77070594393,105498
"2022-06-09 00:30:00",108718,169264.1248485099,108151
"2022-06-09 00:40:00",111203,169244.11080124497,107311
"2022-06-09 00:50:00",113878,169220.95882223325,97390
"2022-06-09 01:00:00",115694,169193.2848771553,98564
"2022-06-09 01:10:00",118184,169165.51634716027,101866
"2022-06-09 01:20:00",120984,169137.15026786207,101228
"2022-06-09 01:30:00",123581,169107.17078444333,103300
"2022-06-09 01:40:00",126440,169078.90895788575,102665
"2022-06-09 01:50:00",129526,169054.6886568336,102891
"2022-06-09 02:00:00",131680,169028.25617666502,105465
"2022-06-09 02:10:00",132970,168998.85375351185,103891
"2022-06-09 02:20:00",137375,168979.86903335538,104909
"2022-06-09 02:30:00",139013,168952.0109864761,105323
"2022-06-09 02:40:00",140411,168924.86045694927,105661
"2022-06-09 02:50:00",141432,168900.68514501734,109031
"2022-06-09 03:00:00",141736,168878.05827204871,108109
"2022-06-09 03:10:00",141807,168856.35097504547,107561
"2022-06-09 03:20:00",141948,168838.50347738666,105610
"2022-06-09 03:30:00",141783,168822.4888413761,105341
"2022-06-09 03:40:00",142378,168811.79678978684,108294
"2022-06-09 03:50:00",142496,168795.4682146202,106614
"2022-06-09 04:00:00",142229,168776.48665509833,109822
"2022-06-09 04:10:00",142348,168756.77796369744,99966
"2022-06-09 04:20:00",143981,168734.82065636534,99233
"2022-06-09 04:30:00",145613,168706.92941937974,97229
"2022-06-09 04:40:00",147400,168675.43481449346,98012
"2022-06-09 04:50:00",148723,168643.74913926073,97396
"2022-06-09 05:00:00",149143,168611.27937530988,93367
"2022-06-09 05:10:00",147833,168574.72395402967,92900
"2022-06-09 05:20:00",148239,168546.79138090124,90710
"2022-06-09 05:30:00",148670,168520.74016002868,87321
"2022-06-09 05:40:00",148517,168491.15589021103,87235
"2022-06-09 05:50:00",148602,168465.63545626073,88859
"2022-06-09 06:00:00",148570,168440.51535558864,74500
"2022-06-09 06:10:00",149010,168417.22245978628,75453
"2022-06-09 06:20:00",149565,168395.2405835124,67309
"2022-06-09 06:30:00",150972,168378.4403748692,68840
"2022-06-09 06:40:00",152928,168362.33413898534,69647
"2022-06-09 06:50:00",153847,168346.12826392334,67028
"2022-06-09 07:00:00",154620,168331.9549833361,67066
"2022-06-09 07:10:00",155732,168319.02489257976,67503
"2022-06-09 07:20:00",157006,168308.00120847794,38873
"2022-06-09 07:30:00",157847,168298.63977028592,41515
"2022-06-09 07:40:00",159693,168288.01271484053,40977
"2022-06-09 07:50:00",162052,168275.82508056524,39047
"2022-06-09 08:00:00",163294,168263.37684886798,38719
"2022-06-09 08:10:00",163438,168243.1785724123,39670
"2022-06-09 08:20:00",163892,168219.50998113264,38959
"2022-06-09 08:30:00",158113,168176.51802043745,39619
"2022-06-09 08:40:00",159174,168159.78600300231,39242
"2022-06-09 08:50:00",163255,168152.90079463454,39044
"2022-06-09 09:00:00",164908,168136.2246839366,39558
"2022-06-09 09:10:00",166086,168119.2650835951,41611
"2022-06-09 09:20:00",166546,168096.5637497935,47335
"2022-06-09 09:30:00",166399,168073.71340825217,48752
"2022-06-09 09:40:00",164526,168046.37695904268,50658
"2022-06-09 09:50:00",163518,168022.10011774919,53622
"2022-06-09 10:00:00",162471,167994.09071847636,52908
"2022-06-09 10:10:00",163081,167967.50681361213,54379
"2022-06-09 10:20:00",164086,167938.41705916385,55877
"2022-06-09 10:30:00",166263,167915.07140004417,56114
"2022-06-09 10:40:00",169108,167891.78227083688,56575
"2022-06-09 10:50:00",172758,167869.17789070684,58412
"2022-06-09 11:00:00",177095,167847.85909009536,56912
"2022-06-09 11:10:00",182556,167822.99529347772,58440
"2022-06-09 11:20:00",189204,167795.59303902942,60304
"2022-06-09 11:30:00",196651,167765.22429832537,60425
"2022-06-09 11:40:00",205036,167733.44735374322,60855
"2022-06-09 11:50:00",214749,167703.85452473426,60507
"2022-06-09 12:00:00",224094,167665.24994146975,58873
"2022-06-09 12:10:00",235330,167621.68359912967,70655
"2022-06-09 12:20:00",245787,167576.49970046277,72449
"2022-06-09 12:30:00",255618,167523.7483473806,67090
"2022-06-09 12:40:00",264964,167475.21580455024,69807
"2022-06-09 12:50:00",274210,167433.65691965516,73060
"2022-06-09 13:00:00",281690,167406.2385762684,72443
"2022-06-09 13:10:00",289906,167373.4180231918,76311
"2022-06-09 13:20:00",295298,167335.3552959566,77521
"2022-06-09 13:30:00",303327,167314.55392015097,77789
"2022-06-09 13:40:00",308472,167289.49806161516,82027
"2022-06-09 13:50:00",311897,167272.31570883602,84221
"2022-06-09 14:00:00",312615,167259.91743100312,83307
"2022-06-09 14:10:00",312518,167262.4272847463,84048
"2022-06-09 14:20:00",311362,167273.99476670523,84604
"2022-06-09 14:30:00",308776,167306.8452872804,86990
"2022-06-09 14:40:00",302959,167351.81380488075,86420
"2022-06-09 14:50:00",296294,167412.35489657358,71780
"2022-06-09 15:00:00",285649,167479.48894810778,73108
"2022-06-09 15:10:00",272823,167576.0110105768,69834
"2022-06-09 15:20:00",262564,167694.82190271583,69554
"2022-06-09 15:30:00",252379,167822.2605285628,71229
"2022-06-09 15:40:00",241553,167953.794445133,71331
"2022-06-09 15:50:00",232891,168085.39366771333,72459
"2022-06-09 16:00:00",223514,168220.13520148184,71231
"2022-06-09 16:10:00",212352,168354.95033190103,72559
"2022-06-09 16:20:00",204093,168490.69736751498,74942
"2022-06-09 16:30:00",196555,168619.85028989697,77457
"2022-06-09 16:40:00",189956,168745.590019556,79913
"2022-06-09 16:50:00",184142,168868.70155759374,77957
"2022-06-09 17:00:00",178666,168991.2730574836,80042
"2022-06-09 17:10:00",171047,169097.85109210596,76950
"2022-06-09 17:20:00",165875,169202.92530160304,79658
"2022-06-09 17:30:00",161625,169299.7466878753,76257
"2022-06-09 17:40:00",157760,169388.3779781579,77918
"2022-06-09 17:50:00",154027,169468.56675549498,76874
"2022-06-09 18:00:00",150822,169545.79430052883,74643
"2022-06-09 18:10:00",147319,169617.1968166419,76371
"2022-06-09 18:20:00",144630,169681.14275532973,75484
"2022-06-09 18:30:00",142703,169740.11658885586,77425
"2022-06-09 18:40:00",140337,169795.14847752437,80101
"2022-06-09 18:50:00",138462,169842.36957045668,74094
"2022-06-09 19:00:00",136481,169882.74973833526,75264
"2022-06-09 19:10:00",134203,169917.6126363411,73325
"2022-06-09 19:20:00",132893,169950.5022654658,83472
"2022-06-09 19:30:00",131669,169979.1322611965,84539
"2022-06-09 19:40:00",130346,170003.8773653115,84742
"2022-06-09 19:50:00",128846,170026.41311353492,86439
"2022-06-09 20:00:00",126998,170046.19703699113,87699
"2022-06-09 20:10:00",123597,170062.10123671018,86590
"2022-06-09 20:20:00",121694,170085.94429639727,86600
"2022-06-09 20:30:00",119737,170111.0568673222,88400
"2022-06-09 20:40:00",117810,170136.76879510275,86593
"2022-06-09 20:50:00",116200,170164.16064149173,81527
"2022-06-09 21:00:00",114208,170192.33928276316,77914
"2022-06-09 21:10:00",112128,170218.34558337464,74167
"2022-06-09 21:20:00",110531,170245.53569657906,76845
"2022-06-09 21:30:00",108810,170274.2602014818,81477
"2022-06-09 21:40:00",107402,170307.50156654543,84210
"2022-06-09 21:50:00",106055,170340.67966038667,85959
"2022-06-09 22:00:00",104590,170374.96114278628,85040
"2022-06-09 22:10:00",102942,170409.52943384013,82311
"2022-06-09 22:20:00",101700,170440.49323803227,83389
"2022-06-09 22:30:00",100695,170469.94038175506,99229
"2022-06-09 22:40:00",99737,170497.0698954718,101140
"2022-06-09 22:50:00",99150,170523.0838222332,104993
"2022-06-09 23:00:00",98407,170546.11855822726,112536
"2022-06-09 23:10:00",98182,170567.49317950197,104779
"2022-06-09 23:20:00",98505,170583.14155373763,102206
"2022-06-09 23:30:00",98656,170593.43900457222,98610
"2022-06-09 23:40:00",99166,170601.32390307385,95017
"2022-06-09 23:50:00",99883,170607.27358425604,94768
"2022-06-10 00:00:00",100529,170610.53906723403,82887
"2022-06-10 00:10:00",101655,170612.72200187296,79201
